wavelength spec_bulge1 spec_bulge1_unc spec_bulge2 spec_bulge2_unc spec_bulge3 spec_bulge3_unc spec_bulge4 spec_bulge4_unc spec_disk spec_disk_unc spec_clump1 spec_clump1_unc spec_clump2 spec_clump2_unc spec_clump3 spec_clump3_unc
3865.5957 1.2471537336766532e-05 1.3359505448773444e-06 8.673762828520711e-05 8.844796765635205e-06 4.339776017976991e-05 5.090373655194985e-06 6.315655208206227e-05 6.003851529502379e-06 6.338697561168391e-05 6.485324188760931e-06 0.0002908733129377683 2.579896465303254e-05 0.00020519563498793225 2.0978205999192173e-05 0.000530775968220942 4.647512155832273e-05
3866.4958 1.2372401900911398e-05 1.3408727624524213e-06 9.536198083371374e-05 8.87529122455952e-06 4.661078998921182e-05 5.108081993444835e-06 7.11238141846087e-05 6.127889334779253e-06 6.171232592111798e-05 6.87366413934056e-06 0.00030728431967795295 2.8392420146886373e-05 0.00026564713315587206 2.361623290425658e-05 0.0006232721992271426 5.44288031685008e-05
3867.3962 1.475025711598251e-05 1.3356312163824626e-06 8.620849819899836e-05 8.88116106885145e-06 4.674283069679138e-05 5.108396142555957e-06 5.908583144669533e-05 6.225745547780015e-06 6.987226350961235e-05 7.310661789595869e-06 0.00033173864290292446 3.300672343897143e-05 0.0002786585452006374 2.8236547783269237e-05 0.0007221747672970153 6.829750273283663e-05
3868.2963 1.1128006529279746e-05 1.3220422263932154e-06 9.533211691161048e-05 8.85964148592904e-06 5.979168053108974e-05 5.090841856100375e-06 6.817932610013184e-05 6.284651180764641e-06 8.920997362024018e-05 7.709348947916652e-06 0.0004079503797623503 3.886464235346241e-05 0.00029034265246781206 3.407028042655092e-05 0.0008023170604134572 8.577316464870971e-05
3869.1967 1.2245292742257295e-05 1.3020326156587968e-06 8.99659518053324e-05 8.805996432192696e-06 4.6671169807741396e-05 5.0540145238654895e-06 6.604466252061887e-05 6.292392441953891e-06 8.897180888796895e-05 7.959835388921804e-06 0.00048791727201826526 4.359040943843728e-05 0.0003603039785341658 3.879195960750707e-05 0.0010848639364356442 9.992342990031561e-05
3870.0969 1.3496190642483952e-05 1.2780241870446245e-06 8.650627579297696e-05 8.717670497104054e-06 5.087960945889291e-05 4.9978473420149025e-06 6.103769318538639e-05 6.242285336195247e-06 8.021075986232075e-05 7.975787878852043e-06 0.000553742931518764 4.4605377257873775e-05 0.0004964537366856222 3.9834042490487486e-05 0.00093021741725166 0.00010308410680148639
3870.997 1.0718580495674173e-05 1.2535236629096143e-06 9.875421884428782e-05 8.59911628099563e-06 5.208970428172436e-05 4.926319971894325e-06 7.011533065891068e-05 6.138231554113115e-06 7.618584248130183e-05 7.739370341789585e-06 0.0003884738710341924 4.123184716573731e-05 0.00041356939603193026 3.651868569440045e-05 0.0008521099499351797 9.328431721000706e-05
3871.8974 1.3460489131736684e-05 1.233009296218088e-06 7.836734729251956e-05 8.463334349212565e-06 5.4245601432931635e-05 4.848171822658403e-06 6.693816932830412e-05 5.995776765726493e-06 7.153509839172318e-05 7.312945748247575e-06 0.0003025785295876347 3.527388112845195e-05 0.00029154620809584525 3.066373257580778e-05 0.0008434308943336401 7.602236397331728e-05
3872.7975 1.4102963550901451e-05 1.2206423245290113e-06 8.15537281541369e-05 8.328011775742986e-06 5.1258040960971515e-05 4.774327050080562e-06 5.5461234503012945e-05 5.837908356896184e-06 5.656040368869717e-05 6.810633361839126e-06 0.00027431308783701244 2.9523255111622523e-05 0.0003065195853143361 2.503017802975517e-05 0.0005025446001674217 5.945251506983907e-05
3873.6979 1.3816489155551984e-05 1.2182646584937607e-06 7.530021910262195e-05 8.207064342711519e-06 4.588882774439621e-05 4.712664500548689e-06 5.1836901252959235e-05 5.686349734285238e-06 5.9301024529343014e-05 6.3442862436237234e-06 0.00031664108488086475 2.5690728720485904e-05 0.0002038632329170815 2.127073911043698e-05 0.0005503238367644851 4.835653039009047e-05
3874.598 1.1830889699302865e-05 1.224121645686695e-06 8.078671576417109e-05 8.103734380504693e-06 4.978139890495599e-05 4.663928013043134e-06 5.208766425662374e-05 5.5541170007780766e-06 6.742117922288403e-05 5.979836770363443e-06 0.0001925072651494729 2.3842743567037057e-05 0.00017135422366945153 1.9431264089731024e-05 0.0004238846180493684 4.283448817264969e-05
3875.4982 1.3844233050040486e-05 1.2333111746260274e-06 8.373954344133419e-05 8.00901283959855e-06 4.722980947169241e-05 4.621162007060976e-06 5.017386182804195e-05 5.442336151125179e-06 6.187405094818382e-05 5.7234114368274086e-06 0.0002528397319427887 2.3157099022589287e-05 0.00020328303384336234 1.872891020908285e-05 0.00040695857178767446 4.067793486319252e-05
3876.3985 1.1210112735103705e-05 1.2400315061460974e-06 7.655588618418463e-05 7.907786858688065e-06 4.6703595681498604e-05 4.573909182366863e-06 5.7418682287294965e-05 5.344037669266529e-06 5.692349574805977e-05 5.542099952883403e-06 0.00019217224325243686 2.2835851832389017e-05 0.0001907973149179311 1.843087263622047e-05 0.0004282371639440256 3.987064638327723e-05
3877.2987 1.3658537742792325e-05 1.2403489531641595e-06 6.688819667976281e-05 7.788132598915398e-06 3.953180143356939e-05 4.514240775990511e-06 4.2552908520759595e-05 5.2512281791463746e-06 5.342634575505119e-05 5.397131841958119e-06 0.00023845432704117255 2.2435551945349337e-05 0.00020875313771211168 1.815009024627947e-05 0.000421438642707211 3.9348849769019863e-05
3878.1991 1.2715602704798702e-05 1.233766877164518e-06 7.761103060583323e-05 7.647429489576771e-06 4.474966305153644e-05 4.440598183322249e-06 4.542240519067107e-05 5.160533917880982e-06 4.700675391854268e-05 5.26693546209908e-06 0.0002024076171588948 2.1862119036837863e-05 0.00017494797398309766 1.778841578671433e-05 0.00042495356322137757 3.8774873906340364e-05
3879.0992 1.2224146557851111e-05 1.2226676013873703e-06 6.384403383446105e-05 7.491465818149678e-06 4.6376390019959516e-05 4.357066709721006e-06 4.756919276890146e-05 5.074193668997891e-06 4.6149569186922246e-05 5.149147919203783e-06 0.0001959993087626865 2.1334235594975538e-05 0.00014104452413638474 1.7448595295484188e-05 0.00040641163506661656 3.823371584183588e-05
3879.9993 1.1536209622746522e-05 1.2101936738078982e-06 6.909201318747426e-05 7.3272633570259625e-06 4.451993962349289e-05 4.268728515370406e-06 4.9597927792979474e-05 4.996479136001426e-06 5.1726326902426873e-05 5.047939215265838e-06 0.00022062278383806758 2.1054955027001385e-05 0.00016925784360165825 1.72499451807951e-05 0.0004406573727478585 3.790272129479072e-05
3880.8997 1.2627158443418489e-05 1.1981546100833221e-06 6.602413342310701e-05 7.156026878954468e-06 4.519461526918874e-05 4.177090744473594e-06 5.115277221941246e-05 4.9296524529094765e-06 5.368200931926934e-05 4.963993354756824e-06 0.00020162748000812452 2.0887415690966006e-05 0.00015439292303058978 1.7122615153030334e-05 0.00039842771914896355 3.770282369894508e-05
3881.7999 1.274964350813841e-05 1.1861764133345798e-06 8.574039740869192e-05 6.970871339813503e-06 3.768435572202738e-05 4.078523876530273e-06 4.805033089278295e-05 4.872332280581236e-06 4.5965572262043767e-05 4.896610306282905e-06 0.00018082573315430944 2.056492047788864e-05 0.00015157357115855628 1.6907206796590783e-05 0.00043763298055257065 3.739977070140263e-05
3882.7002 1.2077454195058676e-05 1.1721851718576211e-06 7.308100113646388e-05 6.759674027383589e-06 5.1920717387744855e-05 3.965929599578711e-06 4.3409702435450786e-05 4.820590408081899e-06 4.533195215885601e-05 4.853274502968068e-06 0.00019362269984192352 2.0092216150537586e-05 0.00016962153524677454 1.660514548877611e-05 0.00031975430169798387 3.697003727913981e-05
3883.6004 1.0501504050394705e-05 1.1536595804976098e-06 6.187225687109965e-05 6.511447047323501e-06 4.7924839221698086e-05 3.832553313870859e-06 4.95916808839081e-05 4.7704549030934005e-06 4.8703105067375215e-05 4.8557635465175785e-06 0.00019024686911101003 1.972027155050411e-05 0.00019073553881973951 1.6393044583301146e-05 0.0003697016293544724 3.672393635571643e-05
3884.5005 1.192577598271977e-05 1.1289325731095535e-06 6.701245367713762e-05 6.222125819951623e-06 3.671878809971476e-05 3.675529196493355e-06 5.089083692885536e-05 4.719741539192354e-06 5.358539465792997e-05 4.9364724102823895e-06 0.00021247074625516883 1.9717328669966898e-05 0.00015958723821136767 1.6518414427492998e-05 0.0003067337312591147 3.73685016530345e-05
3885.4009 1.1174485917416698e-05 1.0982658809524649e-06 5.40761016747376e-05 5.89859938825674e-06 4.0927446542295494e-05 3.4984326345699992e-06 5.2231117260638586e-05 4.668914332477561e-06 5.313853303633896e-05 5.126766904294728e-06 0.00021134626295363134 2.0442084399849528e-05 0.00019451109311308224 1.741983518171067e-05 0.00033028441118474454 4.046324376980283e-05
3886.301 9.656842999897839e-06 1.0645818827201913e-06 6.151143040326694e-05 5.561140477315007e-06 3.5697957025769715e-05 3.3128611799856494e-06 5.2287210041398834e-05 4.6213697363131284e-06 5.6572535471765845e-05 5.439325347052854e-06 0.00020097355616326268 2.271445636419147e-05 0.00020549770675295487 1.9984530096216692e-05 0.0005153702955642166 4.883102998891938e-05
3887.2014 1.0271896287480897e-05 1.0333367382509792e-06 6.158751142613413e-05 5.241719023620378e-06 3.1606630646641254e-05 3.1375278809062164e-06 4.8425784762664775e-05 4.5829727422524645e-06 4.7753955774450824e-05 5.849296784280619e-06 0.0002770973543815071 2.7625167025942136e-05 0.00027830952998694666 2.5212925537104275e-05 0.0006770205221315489 6.529112290608807e-05
3888.1015 1.1012334570677622e-05 1.0114951858691735e-06 5.3151202174628675e-05 4.980144479590366e-06 2.893943850684969e-05 2.9958198327023814e-06 5.312588050067809e-05 4.560933335159566e-06 5.8218578651082756e-05 6.283137232506227e-06 0.0003819433818689289 3.4974735860464726e-05 0.00035864545964409876 3.282414546733465e-05 0.0007473235034355632 8.879865659450373e-05
3889.0017 9.103530685020597e-06 1.0053957073598523e-06 4.5853759392460714e-05 4.81464221314992e-06 2.6987499323056387e-05 2.910018960228903e-06 3.9778599843083425e-05 4.561373535106523e-06 7.087782767874663e-05 6.6332554276313986e-06 0.0004906349232545215 4.215439803775038e-05 0.00036072103584747125 4.021164430761154e-05 0.001023006856999089 0.0001115201275467915
3889.9021 9.92833570777536e-06 1.018529022155871e-06 4.245351121075926e-05 4.771879227171103e-06 3.0240738825771076e-05 2.8952041246380364e-06 3.885676599240533e-05 4.5866710144565285e-06 6.705348282843312e-05 6.797655163014125e-06 0.0004517001300414614 4.546029768447181e-05 0.0004526282181989669 4.361560456538077e-05 0.0011891030347614118 0.00012206035770739579
3890.8022 9.168030656853698e-06 1.050067947053899e-06 5.857197549040431e-05 4.8584805643442015e-06 3.30380007158451e-05 2.9542742556731724e-06 4.2506198014661826e-05 4.633754889007317e-06 6.621784220279444e-05 6.726877496784868e-06 0.00043348821132600503 4.304190855840786e-05 0.0003659810092878206 4.10852853930709e-05 0.0009932860683242771 0.00011431499939985903
3891.7026 1.0779260939072824e-05 1.0950567059596175e-06 4.414655338806064e-05 5.058869462687613e-06 2.9288410613167e-05 3.076963084296413e-06 3.828841510714234e-05 4.694761345505606e-06 6.844644191854543e-05 6.447460676329378e-06 0.0003143425101176864 3.638459843833653e-05 0.00038580945125519167 3.414968887092112e-05 0.0008901841285465851 9.287742713645638e-05
3892.6027 1.0669656435295856e-05 1.1460470280185179e-06 6.13300695468194e-05 5.340182840994025e-06 3.3393019418730245e-05 3.2431149344770465e-06 4.7885389220252755e-05 4.759787495736157e-06 4.801442305583924e-05 6.047722195814831e-06 0.0003383969445344926 2.893876146844752e-05 0.00025532424574006737 2.6392755304419704e-05 0.0008216161409294503 6.882046868493079e-05
3893.5029 1.1264394493819602e-05 1.1957261463102585e-06 5.2523413630309215e-05 5.6630839810003255e-06 2.7330149498892043e-05 3.429405063623594e-06 4.857024983660037e-05 4.820908849951826e-06 6.059334319282362e-05 5.636349733615705e-06 0.00026198673439323337 2.3433442068394793e-05 0.00020153974661832962 2.062312161076859e-05 0.00046400577803761564 5.083603034903299e-05
3894.4032 1.1866940640448975e-05 1.2390231640379357e-06 5.4924913824753774e-05 5.992450651644068e-06 3.726081992354336e-05 3.6157369078066203e-06 4.991467808545684e-05 4.874938422089642e-06 4.9478936804600476e-05 5.301112055554479e-06 0.00020224612136277 2.0560197268916368e-05 0.00020677748658437512 1.7539684562348267e-05 0.0004178751715549298 4.106632923605177e-05
3895.3034 1.265319369838327e-05 1.2740167477770518e-06 5.992928520134365e-05 6.304523781664592e-06 3.858037528082232e-05 3.7892702646836996e-06 5.2736748481745676e-05 4.923759152701371e-06 4.65317003755573e-05 5.0861249277404514e-06 0.00017476794159422852 1.956900074409376e-05 0.00016418763043905276 1.6390256164762858e-05 0.000341636723533159 3.720341485351048e-05
3896.2038 1.2637750567955845e-05 1.3013889967079618e-06 5.402164147227241e-05 6.588534205583282e-06 4.173971553032048e-05 3.9449616011057625e-06 5.1420373517372196e-05 4.972152547389276e-06 4.9756222552992354e-05 4.991998562111618e-06 0.00016232434879347347 1.9534593616313754e-05 0.00015735746838400053 1.6215557065638735e-05 0.0003766067104249361 3.627051081385382e-05
3897.1039 1.2370744620680838e-05 1.3229910648408692e-06 6.204746277095559e-05 6.843262407581377e-06 3.9758237727323003e-05 4.0831267361685396e-06 4.604919919379182e-05 5.024617562029838e-06 5.4179064338271585e-05 4.9911437309255965e-06 0.00019735136888146326 1.9929867603272125e-05 0.00016411068655787904 1.6432652185894897e-05 0.0003646755393870337 3.642901723240499e-05
3898.004 1.2412763981192615e-05 1.3406190636575588e-06 6.592610633972284e-05 7.073041676311236e-06 4.318025099213936e-05 4.206830369939099e-06 4.8194594947935366e-05 5.083352043222916e-06 5.1112438950941656e-05 5.0468130221153165e-06 0.00022171557620552499 2.0433257540142243e-05 0.00018156006290810588 1.6744431631579245e-05 0.0003389130806017435 3.68662122425336e-05
3898.9044 1.1786726396766351e-05 1.3553059821934884e-06 8.453274701877625e-05 7.283470901282899e-06 4.065987927002725e-05 4.319388441690237e-06 5.438162407358618e-05 5.147712002692206e-06 4.6357189559911804e-05 5.128647011222178e-06 0.00023104997979371306 2.0817633572295235e-05 0.00014225265104027542 1.6995073887307164e-05 0.0003659781805311712 3.7261082581168745e-05
3899.8045 1.4618269802453097e-05 1.3671493710204119e-06 9.059419960774852e-05 7.478233763707419e-06 4.647871677287936e-05 4.4226915673134755e-06 5.407306247349586e-05 5.214567150802198e-06 4.65041286273852e-05 5.219326113514576e-06 0.0002344111596052532 2.106618731740775e-05 0.000175410672287907 1.7169961124841902e-05 0.00039661840386362267 3.7548100695691105e-05
3900.7049 1.2744417594225896e-05 1.375488750258053e-06 8.200103959032047e-05 7.657767893789338e-06 4.936890441810762e-05 4.516628321971089e-06 5.9006570628755955e-05 5.279144901395907e-06 4.663540148678855e-05 5.312162095874043e-06 0.00022172567311766367 2.132465931723494e-05 0.00018948374714797682 1.735210796026014e-05 0.00038590953709274857 3.7837783824622176e-05
3901.6051 1.5230613393129397e-05 1.379297759856472e-06 7.526248770806191e-05 7.818801147416504e-06 4.86918128598975e-05 4.599049453582176e-06 5.000531665783328e-05 5.335894838669324e-06 5.7293488297843994e-05 5.4033357375637605e-06 0.0002453312588345697 2.1702394020105355e-05 0.00017716534916429518 1.7604949882167083e-05 0.0004415293742836162 3.8246500498379455e-05
3902.5052 1.3797747726958312e-05 1.3779622703161105e-06 9.13668766395553e-05 7.957166861762241e-06 4.798251411856229e-05 4.667564565983664e-06 6.000522919632732e-05 5.380431312267093e-06 5.556438151969139e-05 5.487069148092009e-06 0.0002575292908173588 2.212052592174824e-05 0.00020562745325915937 1.787459693596451e-05 0.00044176858648875176 3.869372656781965e-05
3903.4056 1.4490638618341294e-05 1.3722165794812448e-06 7.299020617787853e-05 8.071961001380635e-06 4.340807615215727e-05 4.722088790374692e-06 5.5581516231840934e-05 5.411974333675152e-06 6.138665001554786e-05 5.557059785182697e-06 0.00020660127184844008 2.2432115292736334e-05 0.00017318315073096545 1.8077377890606705e-05 0.00037587580998623375 3.904185952104053e-05
3904.3057 1.4039889030155409e-05 1.3647895533018691e-06 8.405251321720947e-05 8.169176919799909e-06 5.418479597327256e-05 4.766983236494217e-06 5.07551555143727e-05 5.435227844890747e-06 5.427353951006993e-05 5.6115748647465664e-06 0.00024383873001383973 2.2667883827188412e-05 0.00018010879127647246 1.8232167738995902e-05 0.00032698431747598484 3.930521599396993e-05
3905.2061 1.3486109514556895e-05 1.360127680652044e-06 7.215032965008635e-05 8.26253482563632e-06 4.582751458269399e-05 4.811331253087226e-06 4.86106446274015e-05 5.460167903167775e-06 5.779803644682386e-05 5.656946174690918e-06 0.00022042430335643818 2.286862620468178e-05 0.00018800867898948132 1.836494138107306e-05 0.0003868626221396129 3.953766759347589e-05
3906.1062 1.2495594253408507e-05 1.3630771100633463e-06 9.509503750401303e-05 8.369222385700342e-06 5.576658411374668e-05 4.866149747824599e-06 4.915560699335691e-05 5.498787776971807e-06 5.926697575598406e-05 5.705673744994197e-06 0.0002620320149728774 2.2996693815527703e-05 0.0001650768811413011 1.8463063610757347e-05 0.000402327700850979 3.9749648661015135e-05
3907.0064 1.5049685642226533e-05 1.3769872008767755e-06 8.393772263507586e-05 8.50300269561835e-06 4.484330144062132e-05 4.93999494818995e-06 5.617563796576973e-05 5.5601990697921194e-06 6.56824259057348e-05 5.7702746746396385e-06 0.0002513030819205634 2.3168192407695597e-05 0.00020419805366558968 1.8595215747643103e-05 0.0004642059217142511 4.00161399850551e-05
3907.9068 1.3488083232714524e-05 1.4022517505631492e-06 9.204963454886046e-05 8.66738337073329e-06 5.097674249769567e-05 5.034817560590146e-06 5.490319532852057e-05 5.646324587957957e-06 4.8890439982411684e-05 5.8558173962832486e-06 0.00017878216184609376 2.35188416030479e-05 0.00019024843302236857 1.8833625915462263e-05 0.0004847723482353392 4.0403796423452794e-05
