wavelength spec_bulge spec_disk spec_clump1 spec_clump2 spec_clump3
5860.5239 1.4925934592197153e-05 2.1924701881352706e-05 2.5852556319391488e-06 6.461565546516374e-06 1.676772888084761e-05
5861.4241 1.5286674823309e-05 2.2240727213081234e-05 2.5859142001953694e-06 6.477603064824541e-06 1.686044871684337e-05
5862.3247 1.549035450869754e-05 2.2411177426866327e-05 2.5856950050236467e-06 6.480459368940323e-06 1.68846893591938e-05
5863.2248 1.544689734140978e-05 2.2367552732973043e-05 2.5845539111594683e-06 6.474025976755772e-06 1.6832470251437824e-05
5864.125 1.5342655634633908e-05 2.2278636805030012e-05 2.583065309618896e-06 6.469869335899684e-06 1.6811003601352342e-05
5865.0251 1.543690984352454e-05 2.2369501000763935e-05 2.582409755800914e-06 6.4756781933991885e-06 1.687645191997926e-05
5865.9253 1.5616503174164604e-05 2.2532110457829515e-05 2.5823502148315175e-06 6.477869632227015e-06 1.6936747388592325e-05
5866.8259 1.5614069053574626e-05 2.250009460780802e-05 2.5818395631475545e-06 6.468296114739948e-06 1.6933641393280286e-05
5867.726 1.543425315969118e-05 2.228491940402467e-05 2.5804151957178075e-06 6.456376290514467e-06 1.687423311148085e-05
5868.6262 1.5366860749029772e-05 2.22067406090258e-05 2.5791914333870296e-06 6.451992119785205e-06 1.6824323970001742e-05
5869.5263 1.553951586336895e-05 2.239650057739836e-05 2.582456693275006e-06 6.461231562433126e-06 1.6855676406109326e-05
5870.4265 1.5777347927292352e-05 2.2640495461759294e-05 2.611943818498943e-06 6.500561138881576e-06 1.6940556810136888e-05
5871.3271 1.5936192429582876e-05 2.2857545810269595e-05 2.7778337784047905e-06 6.672176187101034e-06 1.7130072882956025e-05
5872.2273 1.6022468442549796e-05 2.3306656912410543e-05 3.4928426492902632e-06 7.387965224211767e-06 1.7873398392927734e-05
5873.1274 1.6148040236162026e-05 2.4651101812614107e-05 5.835696403511662e-06 9.72946442891842e-06 2.0221584588705648e-05
5874.0275 1.6544436206070687e-05 2.798438145829053e-05 1.1611451015350624e-05 1.550266865174121e-05 2.5971371361097844e-05
5874.9277 1.746847414845693e-05 3.416300043924323e-05 2.2089371111859957e-05 2.5982476866331788e-05 3.644028570786416e-05
5875.8283 1.87729402222934e-05 4.2087051263786095e-05 3.540366284604908e-05 3.9301687066264866e-05 4.976539443205265e-05
5876.7285 1.9726834819384987e-05 4.809242141592985e-05 4.557329709217987e-05 4.946851302947368e-05 5.992598722245403e-05
5877.6286 1.9718861656850847e-05 4.853815237649051e-05 4.643554875020956e-05 5.0323971383984025e-05 6.073092348747198e-05
5878.5287 1.8825417484079113e-05 4.3167051514419915e-05 3.7420595470065364e-05 4.130643425922474e-05 5.16828702009638e-05
5879.4289 1.75673169426664e-05 3.5284171223496335e-05 2.4135667388013392e-05 2.8022801310083825e-05 3.842906742769374e-05
5880.3295 1.6426386573165966e-05 2.857525658354233e-05 1.296297188376289e-05 1.6849884027712772e-05 2.727461699705121e-05
5881.2297 1.5652016489315635e-05 2.4561771168844634e-05 6.477446674322762e-06 1.035845834106748e-05 2.076568557080873e-05
5882.1298 1.5366325680186167e-05 2.2892200788972583e-05 3.7218921956243963e-06 7.599387114704953e-06 1.8015679280570892e-05
5883.03 1.5439615926115814e-05 2.2528515428723745e-05 2.843820485606228e-06 6.726351424225745e-06 1.716159219784233e-05
5883.9301 1.55034641751822e-05 2.2482083954943193e-05 2.6313773398053814e-06 6.516336729386236e-06 1.6934145339484772e-05
5884.8307 1.5390024251247966e-05 2.2348310326233616e-05 2.5923198817348876e-06 6.475258072307197e-06 1.6878252844346592e-05
5885.7309 1.529110617111715e-05 2.2273060775027746e-05 2.5872277885307856e-06 6.469852814769276e-06 1.686329723505476e-05
5886.631 1.5372685641585362e-05 2.2379076126365225e-05 2.5871908067447e-06 6.476376016525264e-06 1.687426286037048e-05
5887.5312 1.547289137481023e-05 2.250641116295095e-05 2.58749005167815e-06 6.483884535365946e-06 1.690791080766321e-05
5888.4313 1.53255432951296e-05 2.2420858173613195e-05 2.586869142148801e-06 6.479101319770841e-06 1.6864147537017366e-05
5889.3319 1.4638771047880108e-05 2.180191740655465e-05 2.5832386198340667e-06 6.446272038008845e-06 1.6652273724418097e-05
5890.2321 1.321317795057216e-05 2.0317594188109243e-05 2.5735524377113535e-06 6.363232185744943e-06 1.616796875612194e-05
5891.1322 1.176228946453191e-05 1.861613294028506e-05 2.5628999547425575e-06 6.272727356971706e-06 1.5598223038882958e-05
5892.0324 1.1666671095749336e-05 1.84195603344342e-05 2.563313355963329e-06 6.278406615601275e-06 1.556411978542446e-05
5892.9325 1.2878681500712834e-05 1.9835642296544217e-05 2.573918068630747e-06 6.358141767357591e-06 1.603244188142134e-05
5893.8331 1.4008060492247969e-05 2.113529949553766e-05 2.5831108931715347e-06 6.414910240020093e-06 1.6418146208073854e-05
5894.7333 1.4455802350446584e-05 2.163140221519495e-05 2.5861688764620765e-06 6.435014068505224e-06 1.6578862518126253e-05
5895.6334 1.422316785596106e-05 2.1392321307080678e-05 2.582774375138179e-06 6.41841922894513e-06 1.6469362243288548e-05
5896.5336 1.3225576550382204e-05 2.024491995656623e-05 2.573687288199389e-06 6.354641321443571e-06 1.6063332166829593e-05
5897.4337 1.237312902144578e-05 1.9141954014899e-05 2.566886022399137e-06 6.3054980370198295e-06 1.5722576195501322e-05
5898.3343 1.2848788691614179e-05 1.961930230639433e-05 2.5712320279104713e-06 6.343270756949095e-06 1.5911194291975745e-05
5899.2345 1.405343415977097e-05 2.101926876221612e-05 2.581254673059001e-06 6.415688169002829e-06 1.638110023826471e-05
5900.1346 1.4775234431106641e-05 2.181940644902671e-05 2.5870196986159667e-06 6.451419427866747e-06 1.6638187067974784e-05
5901.0348 1.5025261988895147e-05 2.203154780143066e-05 2.588171533852153e-06 6.459148037349916e-06 1.669966477915763e-05
5901.9349 1.524543657135351e-05 2.2205889449341665e-05 2.588634263456894e-06 6.46599368828471e-06 1.673440815218776e-05
5902.8355 1.5427840321668007e-05 2.2353843283944563e-05 2.589579985755826e-06 6.474069174058147e-06 1.6800463675394614e-05
5903.7357 1.548808833195653e-05 2.2384640014237298e-05 2.590162188005145e-06 6.4777103888325426e-06 1.6862601419603774e-05
5904.6358 1.5523760953260182e-05 2.241513044269121e-05 2.590362746528558e-06 6.480624972929813e-06 1.6881091479523433e-05
5905.536 1.553521660946199e-05 2.246590917423621e-05 2.590528443157321e-06 6.4889294904345015e-06 1.6897740452331944e-05
5906.4361 1.5434780178456217e-05 2.2439372630738274e-05 2.590583320868823e-06 6.489301444184719e-06 1.6918539431628126e-05
5907.3368 1.5343318841519242e-05 2.2380376589166514e-05 2.590755893702558e-06 6.4838158011269725e-06 1.692275062834065e-05
5908.2369 1.5421658726126502e-05 2.2432533864147627e-05 2.591056159316236e-06 6.48666562824865e-06 1.6935917087215796e-05
5909.137 1.5587178841962895e-05 2.2561690866037755e-05 2.591363298255726e-06 6.496207450554078e-06 1.6958074251150444e-05
5910.0372 1.5666746338661044e-05 2.2621706339573798e-05 2.591481527238277e-06 6.50028946955405e-06 1.6941596124618933e-05
5910.9373 1.5642028760352437e-05 2.2572312296807138e-05 2.591220861734299e-06 6.488627353746475e-06 1.6880151131662517e-05
5911.838 1.5673849836819244e-05 2.258742360388106e-05 2.5914837133860393e-06 6.484679635787576e-06 1.6910659387938357e-05
5912.7381 1.5787070987580705e-05 2.2695931826057896e-05 2.5919579321135526e-06 6.4931600441080546e-06 1.6987058577988107e-05
5913.6382 1.5762390488430256e-05 2.2682462280001978e-05 2.591626935304334e-06 6.488809392765273e-06 1.695626202173854e-05
5914.5384 1.5472866018516228e-05 2.24103773750961e-05 2.5902376224096257e-06 6.472082376667159e-06 1.6833232479342688e-05
5915.4385 1.5108764068823848e-05 2.2060782325086252e-05 2.5884874522430943e-06 6.4570054151630835e-06 1.6721520206834912e-05
5916.3392 1.4977137259599822e-05 2.1944782429825684e-05 2.588088542081755e-06 6.456088927672911e-06 1.671676018287809e-05
5917.2393 1.5074279080917073e-05 2.202877734778566e-05 2.588812325529003e-06 6.461017086123098e-06 1.6744731246378388e-05
5918.1394 1.5267540462546768e-05 2.2197432148359233e-05 2.5896078229313334e-06 6.468758744805863e-06 1.678791346680807e-05
5919.0396 1.5466193388745187e-05 2.2391974868759296e-05 2.5898859322884988e-06 6.476915753472925e-06 1.6861557895512055e-05
5919.9397 1.5568847387859332e-05 2.247620910884585e-05 2.5895029223248187e-06 6.475947702616572e-06 1.6888450240791175e-05
5920.8404 1.5655463236079963e-05 2.2538898880306993e-05 2.589173079505559e-06 6.47537120426238e-06 1.687490345434263e-05
5921.7405 1.575015855749916e-05 2.2613990201309106e-05 2.588998094523055e-06 6.478328007210819e-06 1.6833833839400813e-05
5922.6407 1.5714687290882334e-05 2.2565968203437564e-05 2.5885378750962095e-06 6.471142511930326e-06 1.675016438695962e-05
5923.5408 1.559265049131628e-05 2.246517855443778e-05 2.58802291736361e-06 6.464236350848901e-06 1.6722541528663085e-05
5924.4409 1.5564063233246888e-05 2.249273532665523e-05 2.588217694066152e-06 6.471504107873807e-06 1.6818217491281262e-05
5925.3416 1.5644465309364124e-05 2.2596764155045917e-05 2.5889419905203073e-06 6.4845802654498935e-06 1.6934253989863234e-05
5926.2417 1.5751661473406037e-05 2.2667577934143998e-05 2.5895944621192082e-06 6.49116552833665e-06 1.6971750151070185e-05
5927.1419 1.5859329184868168e-05 2.2735715148864408e-05 2.590148422182695e-06 6.491879025427417e-06 1.697419976209934e-05
5928.042 1.5886653001964577e-05 2.2756273621940024e-05 2.590201318962644e-06 6.4879271343510136e-06 1.695074257501075e-05
5928.9421 1.5767136425853717e-05 2.2677138955534728e-05 2.589697272312597e-06 6.479387194647576e-06 1.6912962378060876e-05
5929.8428 1.555338033339549e-05 2.252678392042501e-05 2.58913207839124e-06 6.471522313618056e-06 1.688107183181669e-05
5930.7429 1.5312695276190315e-05 2.2323216430233455e-05 2.5882668790648587e-06 6.464117125938963e-06 1.6843125774842687e-05
5931.6431 1.5221570711058118e-05 2.224468922681818e-05 2.587648789923056e-06 6.462003295224529e-06 1.6837585458608908e-05
5932.5432 1.544958733310428e-05 2.2467462451807253e-05 2.5884340898129504e-06 6.472973207084652e-06 1.6908634657928663e-05
5933.4434 1.5765846670955573e-05 2.2759632529647e-05 2.5896131029718124e-06 6.484513240400975e-06 1.6994078065210905e-05
5934.344 1.5819454086253417e-05 2.280901139259348e-05 2.5897575208203042e-06 6.483880939033931e-06 1.6992013392762427e-05
5935.2441 1.557941728826583e-05 2.2579872746475795e-05 2.589143362073326e-06 6.4699454457192674e-06 1.6927532248737172e-05
5936.1443 1.5366895944312957e-05 2.2350646011450833e-05 2.588737312771165e-06 6.459216638252143e-06 1.6887456122074168e-05
5937.0444 1.5480689039683892e-05 2.2427398615736716e-05 2.5889571047563267e-06 6.4683187268553634e-06 1.6918726907578495e-05
5937.9446 1.574521114120628e-05 2.2660968289250308e-05 2.5895200341970453e-06 6.478246199749237e-06 1.6968415082425524e-05
5938.8452 1.588319608368393e-05 2.278581672087095e-05 2.5899301597814885e-06 6.481381799247217e-06 1.698984565763467e-05
5939.7453 1.595019439490613e-05 2.283571311620374e-05 2.5894982732740646e-06 6.481511013949023e-06 1.6966261962234948e-05
5940.6455 1.597643446206874e-05 2.2840769242037705e-05 2.5885461157125224e-06 6.476715616605356e-06 1.6933412858575244e-05
5941.5456 1.579748590276398e-05 2.2673658340414408e-05 2.5877018946647478e-06 6.467206578428732e-06 1.6905762155967442e-05
5942.4458 1.5499887959063525e-05 2.2394167246637898e-05 2.586593438694624e-06 6.45136479366013e-06 1.6817804526461325e-05
5943.3464 1.5388875426189597e-05 2.2296739909773805e-05 2.585827610069191e-06 6.447372114175046e-06 1.6763003569859843e-05
5944.2465 1.54977078175237e-05 2.2421120186192552e-05 2.5861128810664605e-06 6.459560089797401e-06 1.6813218373513885e-05
5945.1467 1.566882836848653e-05 2.257753671375189e-05 2.5867750575605685e-06 6.466982142639241e-06 1.6873460329519538e-05
5946.0468 1.5832336066216946e-05 2.2716422070032486e-05 2.5870530299905427e-06 6.466817597482182e-06 1.6882826615831813e-05
5946.947 1.5951138042716892e-05 2.2843160468091866e-05 2.5865469896486293e-06 6.4670854464770915e-06 1.68679245043494e-05
5947.8476 1.5955264639771718e-05 2.2877280683273056e-05 2.5861037708140787e-06 6.467305667066912e-06 1.6893639819608223e-05
5948.7477 1.5769269014257957e-05 2.27191418809025e-05 2.585688167238118e-06 6.459709504366048e-06 1.6898013453935567e-05
5949.6479 1.5437375752607863e-05 2.241631479261428e-05 2.584706653615277e-06 6.444229556543656e-06 1.6822831693334088e-05
5950.548 1.52643548339743e-05 2.2262654068861363e-05 2.584148837364726e-06 6.437098982348393e-06 1.678595183158856e-05
5951.4482 1.547556450423004e-05 2.2454399535805392e-05 2.585039057069002e-06 6.449137383518075e-06 1.6841216762177526e-05
5952.3488 1.5764079522561306e-05 2.272287713359236e-05 2.5863838642239134e-06 6.4631188090263605e-06 1.6893130044166498e-05
5953.2489 1.569999539347849e-05 2.265951423619728e-05 2.586694308977754e-06 6.457796014241982e-06 1.6877390487088242e-05
5954.1491 1.5430999424245595e-05 2.23951946034829e-05 2.5862770809054524e-06 6.444588358614484e-06 1.6815699825529437e-05
5955.0492 1.5432705364354874e-05 2.2418224434194653e-05 2.5864731206302125e-06 6.448879892278836e-06 1.6814960676082025e-05
5955.9494 1.5700730504995757e-05 2.2680742237356676e-05 2.5871966493296796e-06 6.466083489532711e-06 1.6901296953910012e-05
5956.85 1.5794302541599583e-05 2.272669285718508e-05 2.587120949825638e-06 6.465835133151264e-06 1.6929048411504077e-05
5957.7502 1.561352980425215e-05 2.25117646216878e-05 2.5861615397890017e-06 6.448083876671345e-06 1.687846440188256e-05
5958.6503 1.5441999176948513e-05 2.236907102941145e-05 2.585471240534647e-06 6.439595342707885e-06 1.686279251238498e-05
5959.5504 1.5463368188980546e-05 2.2464232170957868e-05 2.585692759891243e-06 6.448794565725245e-06 1.6908038797672707e-05
5960.4506 1.5632288698453604e-05 2.2657726957889187e-05 2.5862772545221018e-06 6.4610100715544985e-06 1.6937093895422688e-05
5961.3512 1.5851142383223377e-05 2.2859741092054676e-05 2.5865626937226525e-06 6.470901852477333e-06 1.6931870469678425e-05
5962.2514 1.6022058307800682e-05 2.3013106267968378e-05 2.586944284265354e-06 6.47761840949308e-06 1.6942649921990606e-05
5963.1515 1.6097858545647236e-05 2.3084653508769365e-05 2.5879232346387916e-06 6.481521970572065e-06 1.7007915666837467e-05
5964.0516 1.6089553239861876e-05 2.308798536140072e-05 2.588587785449726e-06 6.486767844236232e-06 1.705395478790441e-05
5964.9518 1.6046569694718807e-05 2.3058285353365006e-05 2.5882560342652867e-06 6.485925700776884e-06 1.7010185902152804e-05
5965.8524 1.597389456022681e-05 2.297687927371272e-05 2.5877349180254237e-06 6.477457275434835e-06 1.696027606512549e-05
5966.7526 1.583718160853629e-05 2.28195997477111e-05 2.5873849178184285e-06 6.467105191213779e-06 1.6947692735328985e-05
5967.6527 1.5773809489349253e-05 2.2755461021126316e-05 2.5873172566000438e-06 6.46446037572262e-06 1.695544935118149e-05
5968.5529 1.5882114056163123e-05 2.2870702059578946e-05 2.587190550850886e-06 6.4717490989589245e-06 1.6975020325046055e-05
5969.453 1.6005966757614463e-05 2.2980301753420106e-05 2.5868517326408935e-06 6.477664903148026e-06 1.6978949841856666e-05
5970.3536 1.6065881900816e-05 2.3046155604775954e-05 2.5870479152028515e-06 6.480002131905119e-06 1.7006042336658552e-05
5971.2538 1.612646062498646e-05 2.3117907816985026e-05 2.5873648141599178e-06 6.481758379311331e-06 1.703188987080072e-05
5972.1539 1.619736006134256e-05 2.3172839840407153e-05 2.5873904157665124e-06 6.484690119944311e-06 1.7022622501799796e-05
5973.0541 1.623315443332237e-05 2.319402933941608e-05 2.58775759277758e-06 6.4875295109631695e-06 1.7009693772058214e-05
5973.9542 1.6223036253063455e-05 2.3195020439186846e-05 2.58800040653886e-06 6.485927145796031e-06 1.6996981547535234e-05
5974.8548 1.6181675683312066e-05 2.3181979897256904e-05 2.5874985472782064e-06 6.480511075983317e-06 1.6989439587480958e-05
5975.755 1.605763565714452e-05 2.3068047658942212e-05 2.586374389410927e-06 6.469874150756006e-06 1.6952209188514346e-05
5976.6551 1.5811784893929803e-05 2.2831050702166656e-05 2.5853382355726666e-06 6.458679524279971e-06 1.6894252573122574e-05
5977.5553 1.555076269121736e-05 2.2605016689534772e-05 2.584641841786394e-06 6.4509561965877024e-06 1.684789716331344e-05
5978.4554 1.542968980998644e-05 2.24868863758439e-05 2.5843688412881675e-06 6.448030808604887e-06 1.681229960940114e-05
5979.356 1.547718121128902e-05 2.2498729744561267e-05 2.5848940861106275e-06 6.449000386154627e-06 1.680742772820091e-05
5980.2562 1.5639233478660932e-05 2.2630743923712005e-05 2.585750388271171e-06 6.450455423656929e-06 1.6862739227020382e-05
5981.1563 1.5885311440286932e-05 2.2860078313391367e-05 2.5862431112367323e-06 6.460889398247444e-06 1.6956139788105504e-05
5982.0565 1.60707136895998e-05 2.3036270878879936e-05 2.586364224171451e-06 6.472471063320186e-06 1.6995105973112558e-05
5982.9566 1.6067669588299582e-05 2.305345214798039e-05 2.5860903184185308e-06 6.4692906793487826e-06 1.6976590194696756e-05
5983.8572 1.585515392583844e-05 2.291503572050417e-05 2.585434205062677e-06 6.459372022847507e-06 1.6940845483451893e-05
5984.7574 1.5451780379292655e-05 2.257057566264924e-05 2.5841846549265797e-06 6.446649256374862e-06 1.6860563838216054e-05
5985.6575 1.5123348321505696e-05 2.2256310019400822e-05 2.582997569918985e-06 6.434361964532012e-06 1.677988876303938e-05
5986.5577 1.5195480335157557e-05 2.2343121550169784e-05 2.5831615616909645e-06 6.437135778164144e-06 1.6792717124315034e-05
5987.4578 1.5513377932847353e-05 2.2645540659623656e-05 2.5838710668820525e-06 6.444735091125332e-06 1.683555075800029e-05
5988.3585 1.5698979861472825e-05 2.2792665706648655e-05 2.584145040676339e-06 6.447296413763505e-06 1.684909295143545e-05
5989.2586 1.576517240899859e-05 2.2827183859746757e-05 2.5842720616880806e-06 6.451256006092737e-06 1.686627568807904e-05
5990.1587 1.589425271918022e-05 2.2906082092585504e-05 2.5847480471673863e-06 6.458419709089716e-06 1.6917305171137845e-05
5991.0589 1.6009050341305867e-05 2.2985230178860955e-05 2.584784933334417e-06 6.463096074437715e-06 1.6960766604130182e-05
5991.959 1.5926369731806314e-05 2.2909923085567067e-05 2.58380915939898e-06 6.4569709606829625e-06 1.69466331556093e-05
5992.8597 1.5745221527853518e-05 2.2742539396653648e-05 2.5828431870659404e-06 6.4457621876436065e-06 1.6914568152842807e-05
5993.7598 1.5782165550444005e-05 2.278218133676908e-05 2.582935701556238e-06 6.443922206075104e-06 1.6913575561994595e-05
